"PORT_CALL_ID","VOYAGE_ID","PORT_ID","TERMINAL_ID","TERMINAL_NAME","IS_BALLAST","COMMODITY_ID","DAYS_IN_PORT","DAYS_STOPPAGES","DAYS_EXTRA_IN_PORT"
1044149,1044146,101122,,"",0,,2,0,0
1044151,1044146,104130,,"",1,,2,0,0
1047592,1046167,102955,,"",0,,1.75,0,0
1047735,1046167,103578,,"",1,,6.754479166666667,0,0
1049015,1049012,101137,,"",1,,2.25,0,0.5
1049017,1049012,103527,,"",0,,2.25,0,0.5
1049470,1049467,100469,,"",0,,0.5,0,0.5
1049472,1049467,100469,,"",0,,0.5,0,0.5
1049474,1049467,102146,,"",0,,0.5,0,0.5
1049476,1049467,102955,,"",0,,5.261898148148148,0,0.5
1049478,1049467,100682,,"",1,,4.797673611111111,0,0.03577546296296296
1049480,1049467,104526,,"",0,,0.5,0,0.5
1050538,1050535,100469,,"",0,,0.5,0,0.5
1050540,1050535,104526,,"",0,,0.5,0,0.5
1050542,1050535,102146,,"",0,,0.5,0,0.5
1050544,1050535,100469,,"",0,,0.5,0,0.5
1051263,1051260,101122,,"",0,,2,0,0
1051265,1051260,104130,,"",1,,2,0,0
1051410,1051407,104526,,"",0,,6.395833333333333,0,0.5
1051412,1051407,101677,,"",1,,6.0625,0,0.5
1056840,1051407,101506,,"",0,,2.1708333333333334,0,0.5
1056842,1051407,102955,,"",0,,2.3208333333333333,0,0.5
1056844,1051407,106354,,"",0,,3.904166666666667,0,0.5
1056846,1051407,102567,,"",0,,0.9791666666666666,0,0.5
1057968,1051407,100963,,"",0,,1.85,0,1
1058141,1051407,101122,,"",0,,2.654166666666667,0,0.5
1069794,1051407,103274,,"",0,,2.6333333333333333,0,0.5
1083475,1051407,100817,,"",0,,1.0875,0,0.5
1051815,1051812,101677,,"",1,,2.5833333333333335,0,0.5
1051817,1051812,104526,,"",0,,2.5833333333333335,0,0.5
1065331,1051812,101506,,"",0,,0.5,0,0.5
1065333,1051812,101122,,"",0,,0.5,0,0.5
1065596,1051812,100963,,"",0,,1,0,1
1065786,1051812,106354,,"",0,,0.5,0,0.5
1052100,1052097,102955,,"",0,,2.25,0,0.5
1052102,1052097,103578,,"",1,,2.25,0,0.5
1053500,1053497,103029,,"",1,,4.158333333333333,0,0.5
1053502,1053497,100343,,"",0,,5.270833333333333,0,0.5
1054398,1054395,101799,,"",0,,2.25,0,0.5
1054400,1054395,103029,,"",1,,2.25,0,0.5
1054402,1054395,100343,,"",0,,0.5,0,0.5
1054404,1054395,100265,,"",0,,0.5,0,0.5
1056467,1056464,100682,,"",1,,5.261898148148148,0,0.5
1056469,1056464,100469,,"",0,,0.5,0,0.5
1056471,1056464,102955,,"",0,,5.261898148148148,0,0.5
1056473,1056464,102146,,"",0,,0.5,0,0.5
1056475,1056464,104526,,"",0,,0.5,0,0.5
1056477,1056464,100469,,"",0,,0.5,0,0.5
1059234,1059231,104526,,"",0,,0.5,0,0.5
1059236,1059231,100963,,"",0,,1,0,1
1059238,1059231,101677,,"",1,,0.5,0,0.5
1061194,1061191,106354,,"",0,,0.5,0,0.5
1061196,1061191,101677,,"",1,,3.7738078703703706,0,0.5
1061198,1061191,104526,,"",0,,3.5833333333333335,0,0.5
1061200,1061191,102955,,"",0,,0.5,0,0.5
1061202,1061191,100963,,"",0,,1,0,1
1061204,1061191,101506,,"",0,,5.25,0,0.5
1061206,1061191,102567,,"",0,,0.5,0,0.5
1061208,1061191,101122,,"",0,,2.5238078703703706,0,0.5
1061931,1061928,103029,,"",1,,2.25,0,0.5
1061933,1061928,100265,,"",0,,0.5,0,0.5
1061935,1061928,101799,,"",0,,2.25,0,0.5
1061937,1061928,100343,,"",0,,0.5,0,0.5
1062746,1062743,100343,,"",0,,0.5,0,0.5
1062748,1062743,100265,,"",0,,0.5,0,0.5
1062750,1062743,103029,,"",1,,2.25,0,0.5
1062752,1062743,101799,,"",0,,2.25,0,0.5
1064619,1064616,100682,,"",1,,5.261898148148148,0,0.5
1064621,1064616,100469,,"",0,,0.5,0,0.5
1064623,1064616,100469,,"",0,,0.5,0,0.5
1064625,1064616,104526,,"",0,,0.5,0,0.5
1064627,1064616,102955,,"",0,,5.261898148148148,0,0.5
1064629,1064616,102146,,"",0,,0.5,0,0.5
1066106,1066103,101122,,"",0,,2,0,0
1066108,1066103,104130,,"",1,,2,0,0
1066353,1066350,101122,,"",0,,2,0,0
1066355,1066350,104130,,"",1,,2,0,0
1066613,1066610,103029,,"",1,,0.5,0,0.5
1066615,1066610,101435,,"",0,,0.5,0,0.5
1066857,1066854,101651,,"",0,,2,0,2
1066859,1066854,102036,,"",0,,4,0,4
1066861,1066854,103315,,"",1,,2,0,2
1245221,1066854,103287,,"",0,,1.8518518518518519,0,0
1245223,1066854,100269,,"",0,,3.3333333333333335,0,0
1067592,1067589,102036,,"",0,,4,0,4
1067594,1067589,103315,,"",1,,2,0,2
1067596,1067589,101651,,"",0,,2,0,2
1067948,1067945,102379,,"",0,,2,0,0.25
1067950,1067945,104526,,"",1,,2,0,0.25
1070482,1070479,101506,,"",0,,4.25,0,0.5
1070484,1070479,103274,,"",0,,1.3333333333333333,0,0.5
1070486,1070479,101677,,"",1,,4.773819444444444,0,0.5
1070488,1070479,104526,,"",0,,2.5833333333333335,0,0.5
1070490,1070479,102567,,"",0,,0.5,0,0.5
1070492,1070479,101122,,"",0,,2.690474537037037,0,0.5
1070494,1070479,106354,,"",0,,0.5,0,0.5
1070496,1070479,102955,,"",0,,3.4166666666666665,0,0.5
1070498,1070479,100963,,"",0,,1,0,1
1072588,1072585,103274,,"",0,,1.3333333333333333,0,0.5
1072590,1072585,104526,,"",0,,2.5833333333333335,0,0.5
1072592,1072585,102955,,"",0,,3.4166666666666665,0,0.5
1072594,1072585,101677,,"",1,,4.773819444444444,0,0.5
1072596,1072585,100963,,"",0,,1,0,1
1072598,1072585,101506,,"",0,,4.25,0,0.5
1072600,1072585,102567,,"",0,,0.5,0,0.5
1072602,1072585,101122,,"",0,,2.690474537037037,0,0.5
1072604,1072585,106354,,"",0,,0.5,0,0.5
1074214,1074211,103029,,"",0,,2.4997453703703703,0,1.4997453703703705
1074216,1074211,104078,,"",1,,1.5,0,0.5
1087148,1087147,103707,,"",1,,2.25,0,0.5
1087150,1087147,100744,907609,"",0,,2.25,0,0.5
1092569,1092568,103707,,"",1,,2.25,0,0.5
1092571,1092568,100744,907609,"",0,,2.25,0,0.5
1093556,1093555,103514,,"",1,,3.4,0,0.5
1093558,1093555,100817,,"",0,,2,0,0.5
1093967,1093555,104493,,"",1,,0.5,0,0.5
1095382,1095379,102379,,"",0,,2,0,0.25
1095384,1095379,104526,,"",1,,2,0,0.25
1102173,1102168,103578,,"",1,,6.754479166666667,0,0
1102175,1102168,102955,,"",0,,1.75,0,0
1114138,1114135,104131,,"",1,,4.5,0,0.5
1114140,1114135,101122,,"",0,,2.5,0,0.5
1117975,1117971,104131,,"",1,,2.5,0,0.5
1117977,1117971,101122,,"",0,,2.5,0,0.5
1120117,1117971,104131,,"",0,,0.5,0,0.5
1120329,1117971,101122,,"",0,,0.5,0,0.5
1121842,1121839,101122,,"",0,,4.5,0,0.5
1121844,1121839,104131,,"",1,,4.5,0,0.5
1122309,1121839,104131,,"",0,,0.5,0,0.5
1122525,1121839,101122,,"",0,,0.5,0,0.5
1167727,1167726,101967,,"",0,,2,0,0.25
1167729,1167726,104526,,"",1,,2,0,0.25
1450429,1167726,103548,,"",0,,0.25,0,0.25
1450431,1167726,104416,,"",0,,0.25,0,0.25
1450479,1167726,100963,,"",0,,1,0,1
1176765,1176764,100682,,"",1,,5.011898148148148,0,0.25
1176767,1176764,100469,,"",0,,5.011904756944444,0,0.25
1178807,1178806,103029,,"",0,,3.5,0,0.5
1178809,1178806,102955,,"",1,,3.5,0,0.5
1186014,1186013,104419,,"",0,,0.5,0,0.5
1186016,1186013,104434,,"",0,,0.5,0,0.5
1186018,1186013,104435,,"",0,,0.5,0,0.5
1186020,1186013,110368,,"",1,,0.5,0,0.5
1186087,1186013,101690,,"",0,,1,0,1
1186236,1186013,101690,,"",0,,1,0,1
1206853,1206852,101122,,"",0,,2.5,0,0.5
1206855,1206852,104131,,"",0,,0.5,0,0.5
1206857,1206852,101122,,"",0,,0.5,0,0.5
1206859,1206852,104131,,"",1,,2.5,0,0.5
1699358,1216351,104698,,"",1,,4.841666666666667,0,0
1700549,1216351,104658,,"",1,,0.25,0,0.25
1217905,1217904,100469,,"",0,,5.011909722222223,0,0.25
1217907,1217904,100682,,"",1,,5.011898148148148,0,0.25
1218241,1218240,100469,,"",0,,5.011904756944444,0,0.25
1218243,1218240,100682,,"",1,,5.011904756944444,0,0.25
1218582,1218581,100682,,"",1,,5.011904756944444,0,0.25
1218584,1218581,100469,,"",0,,5.011904756944444,0,0.25
1218927,1218926,100469,,"",0,,5.011904756944444,0,0.25
1218929,1218926,100682,,"",1,,5.011904756944444,0,0.25
1219276,1219275,100682,,"",1,,5.011898148148148,0,0.25
1219278,1219275,100469,,"",0,,5.011909722222223,0,0.25
1219629,1219628,100469,,"",0,,5.011904756944444,0,0.25
1219631,1219628,100682,,"",1,,5.011904756944444,0,0.25
1219986,1219985,100682,,"",1,,5.011904756944444,0,0.25
1219988,1219985,100469,,"",0,,5.011904756944444,0,0.25
2110811,1219985,101690,,"",1,,1,0,1
1220348,1220347,100469,,"",0,,5.011904756944444,0,0.25
1220350,1220347,100682,,"",1,,5.011904756944444,0,0.25
1220715,1220714,100682,,"",1,,5.011904756944444,0,0.25
1220717,1220714,100469,,"",0,,5.011904756944444,0,0.25
1221086,1221085,100469,,"",0,,5.011904756944444,0,0.25
1221088,1221085,100682,,"",1,,5.011904756944444,0,0.25
1221461,1221460,100682,,"",1,,5.011904756944444,0,0.25
1221463,1221460,100469,,"",0,,5.011904756944444,0,0.25
1222853,1222852,100469,,"",0,,5.011909722222223,0,0.25
1222855,1222852,100682,,"",1,,5.011898148148148,0,0.25
1223492,1223491,104131,,"",1,,1.5,0,0.5
1223494,1223491,101122,,"",0,,1.5,0,0.5
1224030,1223491,100817,,"",0,,0.25,0,0.25
1224032,1223491,103514,,"",0,,0.25,0,0.25
1224952,1224951,104131,,"",1,,1.5,0,0.5
1224954,1224951,103514,,"",0,,0.25,0,0.25
1224956,1224951,100817,,"",0,,0.25,0,0.25
1224958,1224951,101122,,"",0,,1.5,0,0.5
1225692,1225691,103514,,"",0,,0.25,0,0.25
1225694,1225691,101122,,"",0,,1.5,0,0.5
1225696,1225691,100817,,"",0,,0.25,0,0.25
1225698,1225691,104131,,"",1,,1.5,0,0.5
1256964,1256959,100817,,"",0,,1.75,0,0.25
1257654,1256959,110855,,"",1,,0.25,0,0.25
1258774,1258771,101122,,"",0,,2.25,0,0.25
1259350,1258771,102546,,"",0,,0.25,0,0.25
1259771,1259762,100817,,"",0,,1.75,0,0.25
1259773,1259762,110855,,"",1,,0.25,0,0.25
1267166,1267163,104146,,"",1,,0.25,0,0.25
1267168,1267163,101770,,"",0,,0.25,0,0.25
1269185,1269182,104526,,"",1,,2,0,0.25
1269187,1269182,101967,,"",0,,2,0,0.25
1270273,1270270,103029,,"",0,,0.25,0,0.25
1270275,1270270,104526,,"",1,,2.25,0,0.25
1328192,1270270,101962,,"",0,,0.25,0,0.25
1270808,1270805,102825,,"",1,,3,0,0.25
1270810,1270805,103527,,"",0,,2,0,0.25
1271802,1270805,103378,,"",1,,0.5,0,0.5
1272645,1272642,103347,955845,"",1,,3.5833333333333335,0,0.25
1272647,1272642,100071,,"",0,,0.25,0,0.25
1272649,1272642,103287,,"",0,,2.1018518518518516,0,0.25
1274849,1274843,102825,,"",1,,4,0,0.25
1274851,1274843,103527,,"",0,,2,0,0.25
1274853,1274843,103378,,"",1,,0.5,0,0.5
1275462,1275456,104526,,"",1,,2.2497569444444445,0,0.25
1275464,1275456,103029,,"",0,,9.249629629629629,0,0.25
1758511,1275456,100963,,"",0,,1,0,1
1275905,1275899,102825,,"",1,,4,0,0.25
1275907,1275899,103378,,"",1,,0.5,0,0.5
1275909,1275899,103527,,"",0,,2,0,0.25
1276628,1276622,104526,,"",1,,2.2497569444444445,0,0.25
1276630,1276622,103029,,"",0,,0.25,0,0.25
1277629,1277164,103029,,"",0,,2.249386574074074,0,0.25
2769434,1277164,104078,,"",0,,0.25,0,0.25
1278960,1278957,102825,,"",1,,4.416666666666667,0,0.25
1278962,1278957,100651,,"",0,,5.805555555555555,0,0.25
1279646,1278957,103378,,"",1,,1,0,1
1279876,1278957,103271,,"",0,,1,0,1
1281970,1281967,103029,,"",1,,0.25,0,0.25
1281972,1281967,101122,,"",0,,0.25,0,0.25
1282436,1282433,103029,,"",0,,1.7810416666666666,0,0.7810416666666666
1282438,1282433,104559,,"",1,,1.25,0,0.25
1283803,1282433,104284,,"",0,,1.25,0,0.25
1332836,1282433,101962,,"",0,,0.25,0,0.25
1333051,1282433,100265,,"",0,,0.25,0,0.25
1282988,1282985,104559,,"",1,,1.25,0,0.25
1282990,1282985,107532,,"",0,,1.25,0,0.25
1284191,1282985,104284,908002,"THE RUKERT TERMINALS CORPORATION",0,,0.25,0,0.25
1285636,1285633,103315,911213,"",1,,6.75,0,0.25
1285638,1285633,102035,915733,"",0,,3.75,0,0.25
1285678,1285633,100963,,"",0,,1,0,1
1287136,1287130,104559,,"",1,,1.25,0,0.25
1287138,1287130,104284,,"",0,,1.25,0,0.25
1287140,1287130,103029,,"",0,,1.25,0,0.25
1288412,1288406,103029,,"",0,,1.25,0,0.25
1288414,1288406,104284,,"",0,,1.25,0,0.25
1288416,1288406,104559,,"",1,,1.25,0,0.25
1289678,1289673,104130,,"",1,,2,0,0
1289680,1289673,101122,,"",0,,2,0,0
1296563,1296562,101055,,"",0,,2,0,0
1319950,1319949,105591,,"",1,,1.5,0,0
1319952,1319949,101122,,"",0,,1.5,0,0
1381030,1381027,101110,,"",0,,0.25,0,0.25
1396576,1396573,102517,,"",1,,0.9166666666666666,0,0.9166666666666666
1396578,1396573,100195,,"",0,,3.6666666666666665,0,3.6666666666666665
1397008,1397007,103029,,"",1,,2.4722222222222223,0,0.25
1397010,1397007,100195,,"",0,,2.4722222222222223,0,0.25
1449391,1441884,101095,,"",0,,0.25,0,0.25
1449583,1441884,100817,,"",0,,0.25,0,0.25
1452346,1452308,103274,,"",0,,2.6333333333333333,0,0.5
1452354,1452308,100817,,"",0,,1.0875,0,0.5
1452362,1452308,100963,,"",0,,1.85,0,1
1452370,1452308,101122,,"",0,,2.654166666666667,0,0.5
1452378,1452308,104526,,"",0,,6.395833333333333,0,0.5
1452386,1452308,101677,,"",1,,6.0625,0,0.5
1452394,1452308,101506,,"",0,,2.1708333333333334,0,0.5
1452402,1452308,102955,,"",0,,2.3208333333333333,0,0.5
1452410,1452308,106354,,"",0,,3.904166666666667,0,0.5
1452418,1452308,102567,,"",0,,0.9791666666666666,0,0.5
1452512,1452492,103029,,"",1,,4.158333333333333,0,0.5
1452520,1452492,100343,,"",0,,5.270833333333333,0,0.5
1452613,1452594,103029,,"",1,,2.25,0,0.5
1452621,1452594,100265,,"",0,,0.5,0,0.5
1452629,1452594,101799,,"",0,,2.25,0,0.5
1452637,1452594,100343,,"",0,,0.5,0,0.5
1452655,1452647,102955,,"",0,,1.75,0,0
1452663,1452647,103578,,"",1,,6.754479166666667,0,0
1452716,1452697,100469,,"",0,,0.5,0,0.5
1452724,1452697,104526,,"",0,,0.5,0,0.5
1452732,1452697,102146,,"",0,,0.5,0,0.5
1452740,1452697,100469,,"",0,,0.5,0,0.5
1452748,1452697,100682,,"",1,,5.261898148148148,0,0.5
1452756,1452697,102955,,"",0,,5.261898148148148,0,0.5
1452809,1452790,100469,,"",0,,0.5,0,0.5
1452817,1452790,100469,,"",0,,0.5,0,0.5
1452825,1452790,102146,,"",0,,0.5,0,0.5
1452833,1452790,102955,,"",0,,5.261898148148148,0,0.5
1452841,1452790,100682,,"",1,,5.261898148148148,0,0.5
1452849,1452790,104526,,"",0,,0.5,0,0.5
1453052,1453020,101506,,"",0,,4.25,0,0.5
1453060,1453020,103274,,"",0,,1.3333333333333333,0,0.5
1453068,1453020,101677,,"",1,,4.773819444444444,0,0.5
1453076,1453020,104526,,"",0,,2.5833333333333335,0,0.5
1453084,1453020,102567,,"",0,,0.5,0,0.5
1453092,1453020,101122,,"",0,,2.690474537037037,0,0.5
1453100,1453020,106354,,"",0,,0.5,0,0.5
1453108,1453020,102955,,"",0,,3.4166666666666665,0,0.5
1453116,1453020,100963,,"",0,,1,0,1
1453142,1453126,103287,,"",0,,1.8518518518518519,0,0
1453150,1453126,100269,,"",0,,3.3333333333333335,0,0
1453158,1453126,101651,,"",0,,2,0,2
1453166,1453126,102036,,"",0,,4,0,4
1453174,1453126,103315,,"",1,,2,0,2
1453375,1453369,100469,,"",0,,5.011909722222223,0,0.25
1453383,1453369,100682,,"",1,,5.011898148148148,0,0.25
1453411,1453393,101962,,"",0,,0.25,0,0.25
1453419,1453393,103029,,"",0,,0.25,0,0.25
1453427,1453393,104526,,"",1,,2.25,0,0.25
1453459,1453437,101962,,"",0,,0.25,0,0.25
1453467,1453437,100265,,"",0,,0.25,0,0.25
1453475,1453437,103029,,"",0,,1.7810416666666666,0,0.7810416666666666
1453483,1453437,104559,,"",1,,1.25,0,0.25
1453491,1453437,104284,,"",0,,1.25,0,0.25
1453534,1453517,101095,,"",0,,0.25,0,0.25
1453542,1453517,100817,,"",0,,0.25,0,0.25
1453635,1453616,104131,,"",0,,0.5,0,0.5
1453643,1453616,101122,,"",0,,0.5,0,0.5
1453651,1453616,104131,,"",1,,2.5,0,0.5
1453659,1453616,101122,,"",0,,2.5,0,0.5
1471234,1471225,100817,,"",0,,0.25,0,0.25
1471240,1471225,101095,,"",0,,0.25,0,0.25
1472454,1472449,103029,,"",1,,2.4722222222222223,0,0.25
1472456,1472449,100195,,"",0,,2.4722222222222223,0,0.25
1472970,1472965,103029,,"",1,,0.5,0,0.5
1472972,1472965,101435,,"",0,,0.5,0,0.5
1492675,1492670,104526,,"",1,,2.2497569444444445,0,0.25
1492677,1492670,103029,,"",0,,0.25,0,0.25
1547548,1547545,104526,,"",1,,3.7666666666666666,0,0.3451388888888889
1564031,1564026,101967,,"",0,,2,0,0.25
1564033,1564026,104526,,"",1,,2,0,0.25
1569124,1569121,100694,,"",0,,0.25,0,0.25
1569126,1569121,104146,,"",1,,0.25,0,0.25
1570013,1570009,104146,,"",1,,0.25,0,0.25
1570015,1570009,100694,,"",0,,0.25,0,0.25
1571213,1571209,104146,,"",1,,0.25,0,0.25
1571215,1571209,100694,,"",0,,0.25,0,0.25
1571802,1571798,104146,,"",1,,0.25,0,0.25
1571804,1571798,100694,,"",0,,0.25,0,0.25
1593955,1593952,103029,,"",1,,2,0,0.25
1593957,1593952,101435,,"",0,,2,0,0.25
1595149,1595146,100195,,"",0,,0.25,0,0.25
1595151,1595146,103707,,"",1,,0.25,0,0.25
1597095,1597092,100265,,"",1,,0.25,0,0.25
1597097,1597092,110331,,"",0,,0.25,0,0.25
1597606,1597601,101110,,"",0,,0.25,0,0.25
1598030,1598027,104130,,"",1,,2,0,0
1598032,1598027,101122,,"",0,,2,0,0
1598450,1598447,103029,,"",1,,2,0,0.25
1598452,1598447,101435,,"",0,,2,0,0.25
1641801,1641798,101266,,"",1,,6.522789351851852,0,0.25
1641803,1641798,103029,,"",0,,0.25,0,0.25
1642757,1642754,104903,,"",1,,8.405011574074074,0,0.25
1642759,1642754,103029,,"",0,,0.25,0,0.25
1646704,1646701,103281,,"",1,,2.25,0,0.25
1646706,1646701,104441,,"",0,,2.2494444444444444,0,0.25
2728625,1646701,104360,,"",1,,0.25,0,0.25
1652140,1652137,101122,,"",0,,0.25,0,0.25
1652142,1652137,104131,,"",1,,0.25,0,0.25
1655476,1655473,105591,,"",1,,0.25,0,0.25
1655478,1655473,101122,954979,"",0,,0.25,0,0.25
1697449,1697446,103681,,"",0,,0.25,0,0.25
1697451,1697446,102825,,"",1,,0.25,0,0.25
1702040,1702035,104658,,"",1,,0.25,0,0.25
1702042,1702035,104698,,"",1,,4.841666666666667,0,0
1726717,1726713,103281,,"",1,,0.25,0,0.25
1726719,1726713,100817,,"",0,,0.25,0,0.25
1739853,1739850,101122,,"",0,,2.25,0,0.25
1742616,1742611,103707,,"",1,,0.25,0,0.25
1743205,1742611,104645,,"",1,,0.25,0,0.25
1749270,1749267,101122,,"",1,,0.25,0,0.25
1749272,1749267,103029,,"",0,,0.25,0,0.25
1749902,1749898,103029,,"",0,,0.25,0,0.25
1749904,1749898,101122,,"",1,,0.25,0,0.25
1751764,1751761,103029,,"",1,,9.05599537037037,0,0.25
1751766,1751761,101122,,"",0,,0.25,0,0.25
1752456,1752451,103029,,"",1,,0.25,0,0.25
1752458,1752451,101122,,"",0,,0.25,0,0.25
